종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
053050,지에스이,"2,245","-55","2.39","2,260","2,245","473,746","1,069,617,420","2,300","2,310","2,235","500",원(KRW),"27,888,949","62,610,690,505",
119850,지엔씨에너지,"7,690","330","4.48","7,690","7,680","92,796","706,313,990","7,350","7,860","7,350","500",원(KRW),"8,560,678","65,831,613,820",
065060,지엔코,"4,900","95","1.98","4,905","4,900","10,386,777","51,017,870,480","4,790","5,090","4,730","500",원(KRW),"74,929,618","367,155,128,200",
204840,지엘팜텍,"2,725","-295","9.77","2,725","2,720","1,821,098","5,147,246,630","3,040","3,045","2,695","100",원(KRW),"30,218,713","82,345,992,925",
018290,지엠피,"5,150","-450","8.04","5,160","5,150","218,465","1,174,048,960","5,610","5,650","5,100","500",원(KRW),"17,431,721","89,773,363,150",
115450,지트리비앤티,"17,000","-300","1.73","17,000","16,950","59,517","1,010,779,150","17,350","17,350","16,800","500",원(KRW),"22,114,234","375,941,978,000",
018120,진로발효,"31,700","-100","0.31","31,700","31,650","1,950","61,761,700","31,850","31,850","31,600","500",원(KRW),"7,524,000","238,510,800,000",
109820,진매트릭스,"5,890","170","2.97","5,890","5,880","40,010","231,829,150","5,720","5,890","5,590","500",원(KRW),"10,215,273","60,167,957,970",
086060,진바이오텍,"5,250","-30","0.57","5,280","5,250","72,363","380,847,470","5,210","5,350","5,200","500",원(KRW),"8,610,587","45,205,581,750",
036890,진성티이씨,"6,360","-180","2.75","6,400","6,360","127,312","817,605,940","6,540","6,550","6,350","500",원(KRW),"21,241,134","135,093,612,240",
007370,진양제약,"4,625","-55","1.18","4,625","4,595","35,249","164,343,330","4,680","4,720","4,595","500",원(KRW),"12,000,000","55,500,000,000",
085660,차바이오텍,"14,400","-250","1.71","14,450","14,400","289,513","4,199,869,200","14,700","14,750","14,300","500",원(KRW),"50,581,773","728,377,531,200",
900040,차이나그레이트,"1,350","-25","1.82","1,350","1,345","377,041","504,662,400","1,375","1,375","1,320","0.1",미국달러(USD),"114,425,850","154,474,897,500",
900090,차이나하오란,"1,475","-10","0.67","1,475","1,470","181,633","266,518,900","1,485","1,495","1,455","0",중국위안(CNY),"54,000,000","79,650,000,000",
094850,참좋은레져,"8,430","40","0.48","8,430","8,390","27,970","232,985,810","8,320","8,490","8,280","500",원(KRW),"14,000,000","118,020,000,000",
004650,창해에탄올,"20,400","-100","0.49","20,400","20,350","15,707","320,399,700","20,450","20,700","20,300","500",원(KRW),"8,444,121","172,260,068,400",
111820,처음앤씨,"6,760","-40","0.59","6,760","6,710","35,584","239,153,530","6,750","6,880","6,660","500",원(KRW),"12,950,957","87,548,469,320",
096240,청담러닝,"24,000","30","0.00","24,050","24,000","17,802","429,541,200","24,200","24,550","23,900","500",원(KRW),"6,896,578","165,517,872,000",
013720,청보산업,"4,170","55","1.34","4,195","4,170","278,550","1,135,159,460","4,135","4,210","3,995","500",원(KRW),"7,644,589","31,877,936,130",
047820,초록뱀,"2,565","-65","2.47","2,565","2,555","228,194","586,560,635","2,685","2,685","2,525","500",원(KRW),"49,283,122","126,411,207,930",
094360,칩스앤미디어,"11,450","-550","4.58","11,500","11,450","143,749","1,670,633,400","11,950","12,100","11,400","500",원(KRW),"7,186,543","82,285,917,350",
016920,카스,"2,150","20","0.94","2,165","2,150","99,845","218,101,415","2,135","2,255","2,105","500",원(KRW),"16,174,112","34,774,340,800",
035720,카카오,"79,600","-1,700","2.09","79,700","79,600","297,614","23,851,255,600","80,900","81,100","79,600","500",원(KRW),"67,525,112","5,374,998,915,200",
071850,캐스텍코리아,"6,770","-60","0.88","6,790","6,770","7,695","52,247,850","6,900","6,900","6,750","500",원(KRW),"12,373,089","83,765,812,530",
066410,캔들미디어,"1,725","-90","4.96","1,725","1,720","394,522","696,105,795","1,815","1,830","1,720","500",원(KRW),"61,670,933","106,382,359,425",
050110,캠시스,"2,965","140","4.96","2,980","2,965","4,174,194","12,214,458,060","2,855","3,000","2,850","500",원(KRW),"52,435,889","155,472,410,885",
078340,컴투스,"98,100","-1,400","1.41","98,200","98,100","37,024","3,657,850,900","99,300","99,800","98,100","500",원(KRW),"12,866,420","1,262,195,802,000",
214370,케어젠,"95,700","-6,300","6.18","96,100","95,700","66,793","6,563,490,400","101,000","101,800","95,700","500",원(KRW),"10,710,000","1,024,947,000,000",
221980,케이디켐,"19,100","-300","1.55","19,200","19,100","8,237","157,654,450","19,550","19,550","18,950","500",원(KRW),"4,034,800","77,064,680,000",
043290,케이맥,"19,800","-150","0.75","20,000","19,800","53,189","1,070,617,250","20,150","20,550","19,700","500",원(KRW),"6,838,015","135,392,697,000",
250930,케이비제10호스팩,"2,000","30","0.00","2,000","1,995","50,130","110,260,000","2,000","2,000","2,000","100",원(KRW),"5,210,000","10,420,000,000",
222390,케이비제8호스팩,"2,060","30","0.00","2,060","2,045","40,076","81,995,860","2,055","2,060","2,040","100",원(KRW),"10,310,000","21,238,600,000",
232270,케이비제9호스팩,"1,995","-5","0.25","1,995","1,985","56,672","123,272,175","2,010","2,010","1,965","100",원(KRW),"13,815,700","27,562,321,500",
192250,케이사인,"2,255","20","0.89","2,260","2,255","238,078","533,533,755","2,240","2,265","2,220","100",원(KRW),"61,476,373","138,629,221,115",
115500,케이씨에스,"5,010","-10","0.20","5,020","5,010","74,398","371,314,205","5,020","5,100","4,870","500",원(KRW),"12,000,000","60,120,000,000",
089150,케이씨티,"3,225","-140","4.16","3,225","3,220","126,613","413,764,490","3,360","3,360","3,225","500",원(KRW),"17,150,000","55,308,750,000",
025880,케이씨피드,"4,450","-190","4.09","4,450","4,445","163,372","743,502,645","4,610","4,800","4,265","500",원(KRW),"16,150,696","71,870,597,200",
093320,케이아이엔엑스,"15,900","-50","0.31","15,900","15,800","9,095","145,453,750","16,050","16,100","15,700","500",원(KRW),"4,880,000","77,592,000,000",
065940,케이에스씨비,"5,130","-70","1.35","5,130","5,100","29,556","150,187,050","5,200","5,290","5,000","500",원(KRW),"20,742,701","106,410,056,130",
073010,케이에스피,"4,110","30","0.00","4,190","4,110","183,396","749,606,305","4,120","4,445","3,890","500",원(KRW),"9,444,037","38,814,992,070",
105330,케이엔더블유,"7,770","30","0.39","7,770","7,700","11,469","87,882,100","7,740","7,870","7,520","500",원(KRW),"5,661,347","43,988,666,190",
068150,케이엔씨글로벌,"1,170","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"72,789,862","85,164,138,540",
039420,케이엘넷,"2,605","-55","2.07","2,610","2,605","99,753","260,931,470","2,675","2,675","2,595","500",원(KRW),"24,154,730","62,923,071,650",
083550,케이엠,"5,740","30","0.00","5,740","5,720","11,479","66,090,990","5,820","5,820","5,720","500",원(KRW),"9,778,918","56,130,989,320",
032500,케이엠더블유,"8,420","20","0.24","8,420","8,250","27,257","225,789,270","8,400","8,530","8,080","500",원(KRW),"16,100,000","135,562,000,000",
204650,케이티비스팩1호,"2,010","30","0.00","2,010","2,005","5,502","11,031,510","2,005","2,010","2,000","100",원(KRW),"5,500,000","11,055,000,000",
214150,케이티비스팩2호,"1,995","-5","0.25","1,995","1,990","1,797","3,601,675","2,035","2,035","1,985","100",원(KRW),"5,500,000","10,972,500,000",
064820,케이프,"3,295","215","6.98","3,295","3,280","958,972","3,096,944,390","3,090","3,355","3,015","500",원(KRW),"18,519,252","61,020,935,340",
024880,케이피에프,"5,260","110","2.14","5,260","5,240","63,184","329,806,060","5,170","5,330","5,120","500",원(KRW),"14,886,642","78,303,736,920",
042040,케이피엠테크,"16,050","-650","3.89","16,050","15,950","100,107","1,637,506,400","16,400","17,000","16,000","500",원(KRW),"10,341,324","165,978,250,200",
054410,케이피티,"9,450","-140","1.46","9,450","9,440","54,771","514,679,300","9,590","9,680","9,240","500",원(KRW),"5,060,000","47,817,000,000",
089010,켐트로닉스,"6,170","20","0.33","6,170","6,160","22,620","139,428,540","6,130","6,260","6,100","500",원(KRW),"10,194,971","62,902,971,070",
052400,코나아이,"12,250","30","0.00","12,250","12,200","273,729","3,357,297,800","12,350","12,450","12,150","500",원(KRW),"15,559,118","190,599,195,500",
094860,코닉글로리,"835","-27","3.13","836","835","621,485","525,254,258","850","867","830","100",원(KRW),"44,593,545","37,235,610,075",
046070,코다코,"3,570","-50","1.38","3,570","3,560","156,977","559,398,740","3,650","3,650","3,520","500",원(KRW),"36,343,168","129,745,109,760",
047770,코데즈컴바인,"3,150","-150","4.55","3,150","3,145","485,066","1,538,359,615","3,285","3,360","3,090","500",원(KRW),"37,842,602","119,204,196,300",
080530,코디에스,"6,300","-210","3.23","6,310","6,300","332,614","2,139,555,820","6,460","6,580","6,250","500",원(KRW),"14,571,464","91,800,223,200",
224060,코디엠,"36,700","250","0.69","36,700","36,600","40,733","1,489,967,300","36,400","37,150","36,350","500",원(KRW),"3,793,630","139,226,221,000",
078650,코렌,"4,340","-540","11.07","4,460","4,340","193,343","884,076,555","4,815","4,950","4,340","500",원(KRW),"10,825,348","46,982,010,320",
104540,코렌텍,"14,200","-50","0.35","14,200","14,150","12,252","172,494,000","14,200","14,350","13,900","500",원(KRW),"9,794,153","139,076,972,600",
033430,코리드,"636","-19","2.90","636","626","1,032,454","657,521,149","655","670","590","500",원(KRW),"92,481,390","58,818,164,040",
027050,코리아나,"6,220","-60","0.96","6,230","6,220","585,589","3,687,010,000","6,230","6,500","6,160","500",원(KRW),"40,000,000","248,800,000,000",
101670,코리아에스이,"2,095","-55","2.56","2,100","2,095","169,530","358,955,095","2,150","2,190","2,095","200",원(KRW),"18,900,000","39,595,500,000",
123410,코리아에프티,"4,675","-65","1.37","4,680","4,675","34,092","159,849,045","4,735","4,750","4,670","100",원(KRW),"27,841,064","130,156,974,200",
036690,코맥스,"5,780","-40","0.69","5,800","5,780","44,942","259,797,180","5,910","5,910","5,720","500",원(KRW),"13,733,612","79,380,277,360",
049430,코메론,"9,060","30","0.33","9,060","9,050","24,867","224,575,730","8,960","9,090","8,960","500",원(KRW),"9,048,000","81,974,880,000",
041960,코미팜,"41,050","-600","1.44","41,100","41,050","140,621","5,795,161,550","41,800","41,950","40,850","100",원(KRW),"54,690,337","2,245,038,333,850",
009730,코센,"2,485","60","2.47","2,485","2,480","1,214,990","2,937,335,105","2,375","2,500","2,310","500",원(KRW),"37,390,687","92,915,857,195",
241710,코스메카코리아,"62,500","-8,900","12.46","62,600","62,500","2,958,840","219,265,172,300","71,400","83,900","62,500","500",원(KRW),"5,340,000","333,750,000,000",
069110,코스온,"14,000","-200","1.41","14,050","14,000","76,711","1,075,979,600","14,250","14,300","13,850","500",원(KRW),"17,400,369","243,605,166,000",
048870,코아로직,"4,455","-420","8.62","4,510","4,455","199,362","926,347,835","4,970","4,970","4,370","500",원(KRW),"44,385,288","197,736,458,040",
166480,코아스템,"12,900","-450","3.37","13,000","12,900","36,804","489,354,700","13,500","13,600","12,900","500",원(KRW),"15,717,440","202,754,976,000",
045970,코아시아홀딩스,"6,970","-30","0.43","6,970","6,920","6,914","48,402,180","6,860","7,060","6,850","500",원(KRW),"16,022,501","111,676,831,970",
038530,코아크로스,"720","-32","4.26","733","720","192,609","139,345,488","752","752","710","500",원(KRW),"53,869,554","38,786,078,880",
029960,코엔텍,"2,805","15","0.54","2,805","2,800","872,582","2,416,289,880","2,815","2,820","2,725","500",원(KRW),"50,000,000","140,250,000,000",
102940,코오롱생명과학,"149,700","-400","0.27","149,800","149,700","42,633","6,373,745,600","150,400","153,000","147,000","500",원(KRW),"7,610,890","1,139,350,233,000",
033290,코웰패션,"2,870","-25","0.86","2,880","2,870","35,793","102,839,795","2,895","2,915","2,860","500",원(KRW),"93,064,397","267,094,819,390",
056360,코위버,"5,760","-40","0.69","5,760","5,740","38,351","220,681,150","5,780","5,800","5,720","500",원(KRW),"9,796,800","56,429,568,000",
121850,코이즈,"6,690","290","4.53","6,690","6,680","322,883","2,137,657,990","6,510","6,810","6,300","500",원(KRW),"9,936,145","66,472,810,050",
015710,코콤,"9,750","-150","1.52","9,790","9,750","32,826","322,037,740","9,900","9,920","9,750","500",원(KRW),"17,530,500","170,922,375,000",
052330,코텍,"13,950","-200","1.41","14,050","13,950","119,892","1,669,874,300","14,050","14,100","13,750","500",원(KRW),"15,574,552","217,265,000,400",
126600,코프라,"15,450","-250","1.59","15,450","15,350","13,979","219,252,550","15,900","15,900","15,350","500",원(KRW),"9,748,328","150,611,667,600",
200130,콜마비앤에이치,"24,850","-950","3.68","24,850","24,800","50,161","1,254,008,400","25,400","25,900","24,750","500",원(KRW),"29,543,558","734,157,416,300",
225650,쿠첸,"11,650","50","0.43","11,650","11,550","17,623","204,146,550","11,750","11,750","11,400","500",원(KRW),"10,686,277","124,495,127,050",
060280,큐렉소,"4,780","20","0.42","4,780","4,710","4,653","22,139,455","4,885","4,885","4,700","500",원(KRW),"26,954,866","128,844,259,480",
040350,큐로컴,"2,685","-140","4.96","2,690","2,685","1,262,962","3,456,444,495","2,830","2,880","2,670","500",원(KRW),"93,029,107","249,783,152,295",
051780,큐로홀딩스,"2,125","-25","1.16","2,125","2,100","958,278","2,018,633,485","2,175","2,175","2,050","500",원(KRW),"60,193,222","127,910,596,750",
115180,큐리언트,"36,400","-2,200","5.70","36,500","36,400","57,804","2,137,757,450","38,300","38,550","36,400","500",원(KRW),"7,227,262","263,072,336,800",
065560,큐브스,"2,880","-50","1.71","2,880","2,875","212,379","600,555,990","2,880","2,930","2,780","500",원(KRW),"26,741,287","77,014,906,560",
182360,큐브엔터,"3,245","-105","3.13","3,250","3,245","165,615","541,307,095","3,340","3,430","3,200","100",원(KRW),"26,573,767","86,231,873,915",
066310,큐에스아이,"8,870","-280","3.06","8,960","8,870","88,948","803,965,740","9,110","9,270","8,870","500",원(KRW),"8,278,230","73,427,900,100",
016600,큐캐피탈,"1,245","-50","3.86","1,250","1,245","846,738","1,060,143,320","1,280","1,295","1,225","500",원(KRW),"94,296,053","117,398,585,985",
043590,크로바하이텍,"3,540","-90","2.48","3,540","3,525","57,887","203,253,835","3,665","3,665","3,485","500",원(KRW),"13,000,000","46,020,000,000",
114120,크루셜텍,"8,410","-230","2.66","8,420","8,410","142,930","1,208,875,210","8,690","8,690","8,340","500",원(KRW),"28,527,440","239,915,770,400",
083790,크리스탈,"18,700","-800","4.10","18,750","18,700","201,727","3,807,719,400","19,500","19,550","18,500","500",원(KRW),"25,717,882","480,924,393,400",
900250,크리스탈신소재,"3,570","-135","3.64","3,570","3,565","260,572","940,815,435","3,690","3,690","3,570","0.5",미국달러(USD),"61,622,771","219,993,292,470",
045520,크린앤사이언스,"6,070","-30","0.49","6,070","6,060","26,858","162,640,510","6,110","6,160","6,020","500",원(KRW),"6,500,000","39,455,000,000",
218710,키움스팩3호,"1,995","-5","0.25","1,995","1,990","5,040","10,054,950","1,995","2,000","1,995","100",원(KRW),"6,700,000","13,366,500,000",
226850,키움스팩4호,"1,985","-5","0.25","1,985","1,975","1,219","2,408,875","1,990","1,990","1,975","100",원(KRW),"10,204,000","20,254,940,000",
054780,키이스트,"2,685","-15","0.56","2,685","2,680","92,092","247,182,150","2,700","2,735","2,655","100",원(KRW),"77,453,469","207,962,564,265",
219130,타이거일렉,"5,500","-270","4.68","5,540","5,500","148,971","828,782,600","5,830","5,870","5,480","500",원(KRW),"6,314,290","34,728,595,000",
065130,탑엔지니어링,"6,050","-80","1.31","6,050","6,040","41,728","252,534,030","6,080","6,130","6,000","500",원(KRW),"15,976,257","96,656,354,850",
023160,태광,"8,940","200","2.29","8,950","8,940","392,464","3,536,515,630","8,800","9,350","8,720","500",원(KRW),"26,500,000","236,910,000,000",
053620,태양,"12,950","100","0.78","12,950","12,850","4,279","54,445,800","12,850","12,950","12,550","500",원(KRW),"8,600,000","111,370,000,000",
072520,태양씨앤엘,"1,570","-10","0.63","1,570","1,565","233,022","369,008,175","1,535","1,615","1,535","100",원(KRW),"29,680,807","46,598,866,990",
044490,태웅,"28,550","-50","0.17","28,600","28,550","219,675","6,327,983,950","28,650","29,500","28,350","500",원(KRW),"18,237,134","520,670,175,700",
191420,테고사이언스,"46,100","-1,900","3.96","46,100","46,050","25,335","1,183,894,900","47,600","48,250","46,100","500",원(KRW),"3,702,857","170,701,707,700",
123100,테라세미콘,"24,600","150","0.61","24,700","24,600","107,017","2,652,141,600","24,550","25,050","24,350","500",원(KRW),"11,303,840","278,074,464,000",
182690,테라셈,"3,350","-45","1.33","3,350","3,340","40,549","135,286,885","3,415","3,415","3,240","500",원(KRW),"13,966,340","46,787,239,000",
066700,테라젠이텍스,"5,910","-160","2.64","5,930","5,910","46,422","276,482,240","6,080","6,080","5,900","500",원(KRW),"27,835,096","164,505,417,360",
095610,테스,"22,000","-150","0.68","22,050","22,000","289,312","6,409,737,350","22,000","22,550","21,650","500",원(KRW),"18,717,505","411,785,110,000",
131970,테스나,"11,800","-350","2.88","11,800","11,750","262,762","3,147,788,900","12,100","12,250","11,700","500",원(KRW),"6,850,000","80,830,000,000",
089030,테크윙,"12,650","-50","0.39","12,650","12,600","83,527","1,056,147,950","12,850","12,850","12,500","500",원(KRW),"18,051,691","228,353,891,150",
038540,텍셀네트컴,"6,460","-40","0.62","6,460","6,450","187,306","1,192,718,190","6,500","6,500","6,200","1,000",원(KRW),"46,791,876","302,275,518,960",
054450,텔레칩스,"11,000","150","1.38","11,050","11,000","38,130","418,643,050","10,950","11,150","10,600","500",원(KRW),"10,630,978","116,940,758,000",
091440,텔레필드,"4,120","30","0.00","4,120","4,100","16,079","66,139,080","4,195","4,195","4,035","500",원(KRW),"6,957,040","28,663,004,800",
200230,텔콘,"5,100","-370","6.76","5,110","5,100","3,076,489","16,095,966,060","5,490","5,550","5,080","100",원(KRW),"58,096,770","296,293,527,000",
051360,토비스,"8,530","-90","1.04","8,540","8,530","42,920","366,122,490","8,600","8,700","8,400","500",원(KRW),"16,717,058","142,596,504,740",
045340,토탈소프트,"3,135","-260","7.66","3,135","3,130","452,256","1,451,470,400","3,300","3,300","3,105","500",원(KRW),"8,558,040","26,829,455,400",
057880,토필드,"4,345","470","12.13","4,345","4,325","304,162","1,205,824,540","3,815","4,540","3,640","500",원(KRW),"15,985,742","69,458,048,990",
108230,톱텍,"19,400","-350","1.77","19,500","19,400","59,180","1,152,532,850","19,750","19,800","19,350","500",원(KRW),"36,078,457","699,922,065,800",
079970,투비소프트,"8,410","460","5.79","8,420","8,410","166,751","1,363,635,770","7,910","8,420","7,910","500",원(KRW),"13,789,871","115,972,815,110",
052290,트레이스,"2,010","-70","3.37","2,015","2,010","373,382","745,011,365","1,990","2,025","1,960","500",원(KRW),"43,788,381","88,014,645,810",
105550,트루윈,"8,560","-30","0.35","8,560","8,510","8,566","72,705,370","8,590","8,600","8,340","500",원(KRW),"9,661,864","82,705,555,840",
026150,특수건설,"4,620","35","0.76","4,620","4,615","19,600","90,159,060","4,585","4,625","4,560","500",원(KRW),"9,994,814","46,176,040,680",
033830,티비씨,"8,240","-10","0.12","8,240","8,070","202","1,664,470","8,240","8,240","8,230","5,000",원(KRW),"10,000,000","82,400,000,000",
064760,티씨케이,"33,250","-1,500","4.32","33,300","33,250","38,145","1,302,409,550","35,000","35,250","33,150","500",원(KRW),"11,675,000","388,193,750,000",
131290,티에스이,"8,570","-80","0.92","8,590","8,570","4,619","39,675,300","8,650","8,770","8,540","500",원(KRW),"11,061,429","94,796,446,530",
062860,티엘아이,"5,750","-70","1.20","5,760","5,750","75,504","431,392,360","5,820","5,820","5,670","500",원(KRW),"9,872,720","56,768,140,000",
104480,티케이케미칼,"2,000","-40","1.96","2,015","2,000","371,441","743,877,535","2,025","2,045","1,980","500",원(KRW),"90,895,434","181,790,868,000",
081150,티플랙스,"2,235","75","3.47","2,235","2,230","1,971,271","4,420,331,795","2,160","2,320","2,140","500",원(KRW),"20,174,027","45,088,950,345",
130740,티피씨글로벌,"4,380","-105","2.34","4,385","4,380","133,861","584,820,230","4,420","4,485","4,315","500",원(KRW),"9,450,000","41,391,000,000",
084730,팅크웨어,"11,850","-200","1.66","11,850","11,800","81,443","965,589,850","12,000","12,150","11,700","500",원(KRW),"9,860,378","116,845,479,300",
046210,파나진,"6,890","50","0.73","6,940","6,890","40,615","280,039,630","6,850","7,000","6,760","500",원(KRW),"28,682,720","197,623,940,800",
034230,파라다이스,"13,300","-100","0.75","13,350","13,300","300,087","4,014,868,400","13,450","13,500","13,300","500",원(KRW),"90,942,672","1,209,537,537,600",
033540,파라텍,"7,140","-160","2.19","7,140","7,110","120,872","865,995,470","7,320","7,330","7,020","500",원(KRW),"11,214,208","80,069,445,120",
043200,파루,"4,445","-80","1.77","4,445","4,440","409,317","1,827,022,525","4,525","4,540","4,420","500",원(KRW),"27,637,269","122,847,660,705",
214450,파마리서치프로덕트,"44,400","-100","0.22","44,500","44,400","30,040","1,331,292,850","44,500","44,900","43,450","500",원(KRW),"9,466,217","420,300,034,800",
177830,파버나인,"7,540","-30","0.40","7,540","7,470","15,495","116,399,660","7,570","7,730","7,450","500",원(KRW),"5,355,636","40,381,495,440",
037070,파세코,"6,660","-560","7.76","6,670","6,660","395,512","2,686,182,790","6,900","6,990","6,520","500",원(KRW),"13,200,000","87,912,000,000",
150900,파수닷컴,"6,990","-40","0.57","6,990","6,930","20,028","139,414,400","7,080","7,080","6,890","500",원(KRW),"8,142,695","56,917,438,050",
047310,파워로직스,"3,865","-145","3.62","3,890","3,865","148,158","579,491,785","4,010","4,015","3,855","500",원(KRW),"31,881,455","123,221,823,575",
170790,파이오링크,"7,150","10","0.14","7,150","7,140","2,063","14,740,280","7,180","7,190","7,020","500",원(KRW),"6,856,330","49,022,759,500",
049120,파인디앤씨,"4,070","-40","0.97","4,075","4,070","2,522,903","10,419,828,615","4,110","4,290","3,985","500",원(KRW),"18,563,320","75,552,712,400",
038950,파인디지털,"6,230","-90","1.42","6,230","6,200","81,245","504,570,850","6,260","6,330","6,160","500",원(KRW),"10,190,765","63,488,465,950",
106240,파인테크닉스,"2,875","-65","2.21","2,880","2,875","440,688","1,280,725,565","2,945","2,985","2,865","500",원(KRW),"33,485,099","96,269,659,625",
131760,파인텍,"7,840","210","2.75","7,870","7,840","312,284","2,438,212,440","7,540","8,150","7,430","500",원(KRW),"7,199,997","56,447,976,480",
140860,파크시스템스,"15,850","-550","3.35","15,850","15,750","19,653","311,975,400","16,200","16,400","15,600","500",원(KRW),"6,526,855","103,450,651,750",
091700,파트론,"9,000","-160","1.75","9,000","8,990","259,505","2,346,761,920","9,160","9,170","8,930","500",원(KRW),"54,156,410","487,407,690,000",
194510,파티게임즈,"7,890","210","2.73","7,890","7,850","69,086","535,151,220","7,580","8,000","7,530","500",원(KRW),"12,141,988","95,800,285,320",
038160,팍스넷,"7,560","-280","3.57","7,560","7,550","289,626","2,209,668,560","7,720","7,880","7,490","500",원(KRW),"11,077,521","83,746,058,760",
032800,판타지오,"2,050","-265","11.45","2,055","2,050","3,664,239","7,793,024,860","2,260","2,270","2,030","500",원(KRW),"49,431,127","101,333,810,350",
043090,팜스웰바이오,"3,760","10","0.27","3,760","3,750","115,086","425,313,715","3,750","3,815","3,595","500",원(KRW),"23,476,452","88,271,459,520",
027710,팜스토리,"1,360","-40","2.86","1,370","1,360","320,405","442,961,850","1,405","1,410","1,360","500",원(KRW),"88,347,431","120,152,506,160",
054300,팬스타엔터프라이즈,"1,735","-110","5.96","1,740","1,735","509,490","901,253,255","1,850","1,875","1,715","500",원(KRW),"27,213,417","47,215,278,495",
068050,팬엔터테인먼트,"5,770","20","0.35","5,770","5,660","67,599","382,685,410","5,750","5,900","5,570","500",원(KRW),"10,130,518","58,453,088,860",
222110,팬젠,"18,450","-150","0.81","18,550","18,450","109,509","2,039,644,950","18,350","19,000","18,300","500",원(KRW),"9,028,515","166,576,101,750",
060900,퍼시픽바이오,"1,260","30","0.00","0","0","0","0","0","0","0","100",원(KRW),"33,499,270","42,209,080,200",
087010,펩트론,"43,550","-1,300","2.90","43,600","43,550","12,737","561,505,750","44,850","44,950","43,550","500",원(KRW),"6,252,983","272,317,409,650",
043370,평화정공,"11,800","-100","0.84","11,800","11,750","23,827","280,159,550","12,000","12,000","11,650","500",원(KRW),"21,000,000","247,800,000,000",
119500,포메탈,"3,650","-35","0.95","3,660","3,650","153,388","558,951,320","3,665","3,715","3,605","500",원(KRW),"12,024,680","43,890,082,000",
016670,포비스티앤씨,"3,405","685","25.18","3,405","3,400","26,360,125","83,946,110,905","2,765","3,500","2,730","500",원(KRW),"39,713,462","135,224,338,110",
022100,포스코 ICT,"5,890","-30","0.51","5,900","5,890","384,877","2,276,404,170","5,920","5,950","5,840","500",원(KRW),"152,034,729","895,484,553,810",
009520,포스코엠텍,"2,700","-15","0.55","2,700","2,690","43,252","115,781,985","2,740","2,740","2,650","500",원(KRW),"41,642,703","112,435,298,100",
003670,포스코켐텍,"11,850","30","0.00","11,900","11,850","92,492","1,095,115,400","11,850","11,950","11,650","500",원(KRW),"59,070,000","699,979,500,000",
189690,포시에스,"7,780","-70","0.89","7,780","7,740","11,257","88,087,170","7,820","7,890","7,720","500",원(KRW),"6,837,896","53,198,830,880",
141020,포티스,"3,520","235","7.15","3,530","3,520","545,725","1,884,023,150","3,300","3,580","3,275","500",원(KRW),"21,397,982","75,320,896,640",
039230,폭스브레인,"3,005","-305","9.21","3,010","3,005","1,546,822","4,923,609,905","3,285","3,370","3,005","500",원(KRW),"36,427,443","109,464,466,215",
005670,푸드웰,"6,530","100","1.56","6,580","6,530","80,100","517,248,550","6,430","6,670","6,290","500",원(KRW),"8,000,000","52,240,000,000",
094940,푸른기술,"6,420","-40","0.62","6,420","6,410","22,679","146,609,480","6,500","6,590","6,400","500",원(KRW),"5,641,177","36,216,356,340",
007330,푸른저축은행,"5,800","-50","0.85","5,840","5,800","18,154","105,380,760","5,860","5,890","5,800","1,000",원(KRW),"15,082,800","87,480,240,000",
093380,풍강,"4,175","70","1.71","4,180","4,175","88,377","369,451,650","4,105","4,240","4,100","500",원(KRW),"9,879,313","41,246,131,775",
023900,풍국주정,"12,050","-650","5.12","12,100","12,050","104,898","1,287,827,850","12,750","12,800","12,000","500",원(KRW),"8,400,000","101,220,000,000",
214270,퓨쳐스트림네트웍스,"1,605","-90","5.31","1,620","1,605","84,399","138,847,295","1,745","1,745","1,590","100",원(KRW),"45,614,682","73,211,564,610",
035200,프럼파스트,"6,920","-160","2.26","6,920","6,910","177,952","1,235,209,210","7,000","7,400","6,720","500",원(KRW),"7,336,264","50,766,946,880",
203690,프로스테믹스,"4,065","-185","4.35","4,065","4,060","159,340","657,088,375","4,240","4,240","4,060","100",원(KRW),"45,165,630","183,598,285,950",
053610,프로텍,"9,550","-150","1.55","9,570","9,550","53,522","506,986,300","9,700","9,700","9,400","500",원(KRW),"9,398,906","89,759,552,300",
053160,프리엠스,"7,100","-360","4.83","7,200","7,100","602,167","4,569,202,470","7,650","7,870","7,100","500",원(KRW),"6,000,000","42,600,000,000",
060910,프리젠,"920","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"5,330,469","4,904,031,480",
075130,플랜티넷,"6,620","-60","0.90","6,650","6,620","15,446","102,390,700","6,680","6,700","6,580","500",원(KRW),"8,960,000","59,315,200,000",
023770,플레이위드,"10,200","500","5.15","10,350","10,200","34,647","349,224,570","9,850","10,500","9,500","500",원(KRW),"3,075,469","31,369,783,800",
032580,피델릭스,"2,560","65","2.61","2,560","2,545","32,823","82,358,505","2,460","2,560","2,460","500",원(KRW),"20,567,273","52,652,218,880",
051380,피씨디렉트,"4,650","-10","0.21","4,650","4,495","15,110","68,702,985","4,680","4,715","4,420","500",원(KRW),"7,403,636","34,426,907,400",
