종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
011930,신성솔라에너지,"2,665","-75","2.74","2,670","2,665","930,944","2,484,433,850","2,715","2,740","2,640","500",원(KRW),"100,525,800","267,901,257,000",
104120,신성에프에이,"4,410","-50","1.12","4,410","4,405","108,443","480,076,175","4,510","4,510","4,350","500",원(KRW),"17,726,262","78,172,815,420",
104110,신성이엔지,"4,330","-100","2.26","4,335","4,330","94,035","411,024,425","4,470","4,480","4,315","500",원(KRW),"19,354,144","83,803,443,520",
005390,신성통상,"1,280","-5","0.39","1,280","1,265","576,743","730,723,235","1,275","1,280","1,250","500",원(KRW),"143,708,390","183,946,739,200",
004170,신세계,"186,500","-2,500","1.32","187,500","186,500","21,425","4,012,768,000","188,500","189,000","186,000","5,000",원(KRW),"9,845,181","1,836,126,256,500",
035510,신세계 I&C,"66,400","1,900","2.95","66,500","66,400","20,830","1,346,787,300","64,500","66,600","63,500","5,000",원(KRW),"1,720,000","114,208,000,000",
034300,신세계건설,"39,800","-600","1.49","39,950","39,800","7,017","279,508,550","40,350","40,350","39,650","5,000",원(KRW),"4,000,000","159,200,000,000",
031430,신세계인터내셔날,"78,900","-500","0.63","78,900","78,800","10,747","846,445,800","79,200","79,500","77,900","5,000",원(KRW),"7,140,000","563,346,000,000",
031440,신세계푸드,"149,000","-3,500","2.30","149,000","148,500","10,864","1,623,787,000","154,000","154,000","148,000","5,000",원(KRW),"3,872,480","576,999,520,000",
006880,신송홀딩스,"6,860","-180","2.56","6,880","6,860","45,084","309,330,350","6,990","7,060","6,790","500",원(KRW),"11,828,858","81,145,965,880",
005800,신영와코루,"156,500","2,500","1.62","156,500","155,500","306","47,704,500","155,500","156,500","154,500","5,000",원(KRW),"900,000","140,850,000,000",
001720,신영증권,"49,650","-300","0.60","49,700","49,650","4,292","213,408,650","50,300","50,300","49,550","5,000",원(KRW),"9,386,237","466,026,667,050",
001725,신영증권우,"46,450","-100","0.21","46,500","46,450","2,301","107,023,600","46,500","46,700","46,400","5,000",원(KRW),"7,053,763","327,647,291,350",
009270,신원,"1,695","-5","0.29","1,700","1,695","56,428","95,200,070","1,700","1,720","1,675","500",원(KRW),"63,303,370","107,299,212,150",
009275,신원우,"20,000","30","0.00","20,100","20,000","384","7,682,050","20,150","20,150","20,000","500",원(KRW),"90,740","1,814,800,000",
002700,신일산업,"1,800","-25","1.37","1,805","1,800","529,856","960,613,875","1,840","1,845","1,785","500",원(KRW),"71,047,521","127,885,537,800",
019170,신풍제약,"6,250","-100","1.57","6,290","6,250","147,592","925,679,210","6,390","6,390","6,210","500",원(KRW),"52,984,990","331,156,187,500",
019175,신풍제약우,"4,185","15","0.36","4,175","4,150","1,715","7,122,095","4,165","4,190","4,150","500",원(KRW),"2,200,000","9,207,000,000",
002870,신풍제지,"8,200","200","2.50","8,200","7,980","837","6,729,030","7,990","8,200","7,960","5,000",원(KRW),"3,495,870","28,666,134,000",
005450,신한,"5,030","20","0.40","5,020","5,010","4,476","22,251,200","5,060","5,060","4,960","5,000",원(KRW),"7,022,839","35,324,880,170",
055550,신한지주,"43,600","-250","0.57","43,600","43,500","640,797","27,884,252,222","43,300","43,800","43,250","5,000",원(KRW),"474,199,587","20,675,101,993,200",
001770,신화실업,"36,000","30","0.00","36,000","35,900","28,754","1,049,156,350","35,350","38,000","34,600","5,000",원(KRW),"1,214,878","43,735,608,000",
004080,신흥,"10,250","-450","4.21","10,350","10,250","1,266","13,077,000","10,850","10,850","10,200","500",원(KRW),"9,600,000","98,400,000,000",
102280,쌍방울,"2,050","-85","3.98","2,060","2,050","1,227,781","2,558,858,905","2,130","2,150","2,045","500",원(KRW),"129,124,213","264,704,636,650",
047400,쌍용머티리얼,"4,220","-90","2.09","4,230","4,220","1,428,706","6,048,148,830","4,260","4,350","4,115","500",원(KRW),"42,000,000","177,240,000,000",
003410,쌍용양회,"16,400","-700","4.09","16,450","16,400","85,681","1,412,863,550","16,900","17,050","16,250","5,000",원(KRW),"87,478,869","1,434,653,451,600",
003419,쌍용양회3우B,"17,550","-150","0.85","17,550","17,500","3,294","57,651,300","17,500","17,800","17,450","5,000",원(KRW),"158,805","2,787,027,750",
003415,쌍용양회우,"17,200","700","4.24","17,400","17,200","23,352","400,658,050","16,700","17,800","16,500","5,000",원(KRW),"308,737","5,310,276,400",
003620,쌍용차,"7,400","-120","1.60","7,400","7,390","113,811","841,755,730","7,370","7,590","7,300","5,000",원(KRW),"137,220,096","1,015,428,710,400",
004770,써니전자,"4,900","-80","1.61","4,900","4,895","1,425,599","7,047,968,810","5,010","5,060","4,860","500",원(KRW),"29,317,140","143,653,986,000",
004920,씨아이테크,"1,075","30","0.00","1,075","1,070","1,939,735","2,088,425,250","1,080","1,105","1,040","500",원(KRW),"41,947,538","45,093,603,350",
112610,씨에스윈드,"25,850","750","2.99","25,950","25,850","109,196","2,811,073,200","24,950","26,300","24,950","500",원(KRW),"17,285,715","446,835,732,750",
008700,아남전자,"1,190","-5","0.42","1,190","1,185","416,209","497,860,365","1,200","1,215","1,185","500",원(KRW),"77,124,820","91,778,535,800",
002790,아모레G,"152,000","500","0.33","152,500","152,000","72,760","11,059,245,500","150,000","153,000","150,000","500",원(KRW),"79,790,980","12,128,228,960,000",
002795,아모레G우,"66,800","-100","0.15","66,900","66,700","721","48,085,600","66,900","67,000","66,100","500",원(KRW),"6,443,770","430,443,836,000",
090430,아모레퍼시픽,"360,000","-4,000","1.10","360,500","360,000","77,171","27,925,220,000","360,500","367,000","360,000","500",원(KRW),"58,458,490","21,045,056,400,000",
090435,아모레퍼시픽우,"200,000","30","0.00","200,000","199,500","22,005","4,397,878,750","200,500","200,500","197,500","500",원(KRW),"10,557,830","2,111,566,000,000",
090370,아비스타,"1,455","115","8.58","1,460","1,455","5,081,588","7,549,692,015","1,365","1,580","1,345","500",원(KRW),"18,506,722","26,927,280,510",
002030,아세아,"100,000","900","0.91","100,000","99,800","2,290","229,171,100","98,200","101,000","98,200","5,000",원(KRW),"2,191,024","219,102,400,000",
183190,아세아시멘트,"74,000","300","0.41","74,000","73,900","2,183","161,773,500","73,800","74,300","73,800","5,000",원(KRW),"3,295,809","243,889,866,000",
002310,아세아제지,"20,050","800","4.16","20,300","20,050","22,155","440,975,350","19,150","20,350","19,150","5,000",원(KRW),"8,956,502","179,577,865,100",
083570,아시아10호,"4,785","30","0.00","4,845","4,500","0","0","0","0","0","5,000",원(KRW),"2,607,905","12,478,825,425",
083580,아시아11호,"4,755","-20","0.42","4,755","4,645","6,618","30,534,075","4,500","4,770","4,500","5,000",원(KRW),"2,607,905","12,400,588,275",
083590,아시아12호,"4,735","-35","0.73","4,740","4,640","11,875","54,679,830","4,505","4,750","4,505","5,000",원(KRW),"2,607,905","12,348,430,175",
083600,아시아13호,"4,775","30","0.00","4,775","4,650","0","0","0","0","0","5,000",원(KRW),"2,607,905","12,452,746,375",
083610,아시아14호,"5,020","30","0.00","5,090","4,960","0","0","0","0","0","5,000",원(KRW),"1,946,194","9,769,893,880",
083620,아시아15호,"5,020","-10","0.20","5,020","0","0","0","0","0","0","5,000",원(KRW),"1,946,583","9,771,846,660",
020560,아시아나항공,"4,595","-5","0.11","4,595","4,590","409,304","1,874,637,165","4,605","4,605","4,555","5,000",원(KRW),"195,101,365","896,490,772,175",
122900,아이마켓코리아,"12,650","-100","0.78","12,700","12,650","67,099","849,494,650","12,700","12,800","12,550","500",원(KRW),"35,943,340","454,683,251,000",
010780,아이에스동서,"52,500","-700","1.32","52,500","52,400","27,111","1,427,211,800","53,200","53,300","52,400","500",원(KRW),"30,649,268","1,609,086,570,000",
007630,아이카이스트랩,"5,500","-250","4.35","5,560","5,500","114,041","639,772,060","5,750","5,830","5,500","500",원(KRW),"15,549,976","85,524,868,000",
039570,아이콘트롤스,"30,200","1,050","3.60","30,200","29,950","25,127","756,285,650","29,550","30,400","29,150","500",원(KRW),"8,230,000","248,546,000,000",
033660,아주캐피탈,"6,830","-150","2.15","6,840","6,830","20,770","143,440,230","7,000","7,000","6,810","5,000",원(KRW),"57,545,890","393,038,428,700",
101140,아티스,"3,170","100","3.26","3,175","3,170","910,774","2,872,363,930","3,150","3,240","3,010","500",원(KRW),"20,027,281","63,486,480,770",
001780,알루코,"4,660","-105","2.20","4,690","4,660","246,947","1,162,736,895","4,795","4,795","4,660","500",원(KRW),"74,524,102","347,282,315,320",
002250,알보젠코리아,"24,650","-1,550","5.92","24,900","24,650","35,524","892,002,950","25,650","26,150","24,300","5,000",원(KRW),"11,857,922","292,297,777,300",
161000,애경유화,"12,900","30","0.00","12,900","12,800","273,168","3,486,242,900","12,700","13,050","12,450","500",원(KRW),"32,040,000","413,316,000,000",
011090,에넥스,"2,520","-80","3.08","2,545","2,520","220,321","562,229,370","2,605","2,610","2,520","500",원(KRW),"59,991,641","151,178,935,320",
005850,에스엘,"15,550","300","1.97","15,550","15,400","24,040","371,189,400","15,050","15,550","15,050","500",원(KRW),"33,865,090","526,602,149,500",
012750,에스원,"94,600","1,000","1.07","94,600","94,500","34,465","3,244,647,700","92,600","94,900","92,400","500",원(KRW),"37,999,178","3,594,722,238,800",
023960,에쓰씨엔지니어링,"3,580","-105","2.85","3,595","3,580","55,753","200,387,665","3,740","3,745","3,560","500",원(KRW),"10,176,982","36,433,595,560",
078520,에이블씨엔씨,"22,000","550","2.56","22,000","21,950","77,820","1,694,494,100","21,250","22,000","21,250","500",원(KRW),"15,378,717","338,331,774,000",
015260,에이엔피,"3,005","85","2.91","3,010","3,005","4,243,636","12,840,200,385","2,975","3,090","2,965","500",원(KRW),"48,113,441","144,580,890,205",
036570,엔씨소프트,"266,500","-1,000","0.37","267,000","266,500","122,315","32,487,596,000","266,000","271,000","261,500","500",원(KRW),"21,929,022","5,844,084,363,000",
138250,엔에스쇼핑,"165,500","1,500","0.91","166,000","165,500","5,331","878,461,500","164,000","165,500","163,500","5,000",원(KRW),"3,369,600","557,668,800,000",
085310,엔케이,"4,800","60","1.27","4,800","4,795","595,986","2,838,978,640","4,750","4,840","4,685","500",원(KRW),"48,983,352","235,120,089,600",
229640,엘에스전선아시아,"5,380","-160","2.89","5,400","5,380","240,258","1,295,375,200","5,560","5,560","5,300","500",원(KRW),"30,624,879","164,761,849,020",
069640,엠케이트렌드,"12,900","-100","0.77","13,000","12,900","59,264","754,682,550","12,900","13,050","12,450","500",원(KRW),"12,649,515","163,178,743,500",
014440,영보화학,"5,430","-90","1.63","5,430","5,420","164,769","894,643,400","5,530","5,600","5,350","500",원(KRW),"20,000,000","108,600,000,000",
111770,영원무역,"32,300","-100","0.31","32,350","32,300","99,791","3,230,030,700","32,400","32,650","32,200","500",원(KRW),"44,311,468","1,431,260,416,400",
009970,영원무역홀딩스,"59,200","700","1.20","59,200","59,000","2,718","158,553,300","58,500","59,300","57,300","500",원(KRW),"13,635,592","807,227,046,400",
003520,영진약품,"8,960","-680","7.05","8,960","8,950","3,147,240","29,037,414,920","9,500","9,720","8,950","500",원(KRW),"177,620,000","1,591,475,200,000",
000670,영풍,"989,000","-8,000","0.80","991,000","989,000","559","554,473,000","992,000","999,000","988,000","5,000",원(KRW),"1,842,040","1,821,777,560,000",
006740,영풍제지,"2,985","40","1.36","2,985","2,955","21,539","63,455,225","2,960","3,005","2,930","500",원(KRW),"22,200,000","66,267,000,000",
012280,영화금속,"1,760","-25","1.40","1,765","1,760","145,271","257,167,470","1,780","1,800","1,760","500",원(KRW),"45,451,006","79,993,770,560",
012160,영흥철강,"1,750","-15","0.85","1,755","1,750","144,888","255,839,365","1,765","1,805","1,720","500",원(KRW),"85,826,509","150,196,390,750",
015360,예스코,"37,700","-300","0.79","37,700","37,650","1,973","74,538,000","38,000","38,000","37,650","5,000",원(KRW),"6,000,000","226,200,000,000",
007310,오뚜기,"674,000","-9,000","1.32","675,000","674,000","3,633","2,445,797,000","683,000","683,000","667,000","5,000",원(KRW),"3,440,000","2,318,560,000,000",
002630,오리엔트바이오,"1,760","-135","7.12","1,765","1,760","3,143,725","5,714,439,335","1,890","1,920","1,760","500",원(KRW),"155,299,535","273,327,181,600",
001800,오리온,"730,000","-4,000","0.54","732,000","730,000","8,818","6,445,439,000","740,000","740,000","728,000","5,000",원(KRW),"6,008,369","4,386,109,370,000",
010600,와이비로드,"2,275","-70","2.99","2,280","2,275","144,493","325,761,150","2,345","2,370","2,200","500",원(KRW),"15,249,884","34,693,486,100",
070960,용평리조트,"8,490","-370","4.18","8,500","8,490","614,165","5,289,225,060","8,840","8,850","8,380","5,000",원(KRW),"48,133,333","408,651,997,170",
004720,우리들제약,"19,600","1,950","11.05","19,650","19,600","3,274,528","63,169,883,450","18,350","20,350","18,200","500",원(KRW),"9,427,358","184,776,216,800",
118000,우리들휴브레인,"13,600","600","4.62","13,650","13,600","3,348,092","45,157,146,350","13,350","14,000","12,700","500",원(KRW),"18,429,147","250,636,399,200",
000030,우리은행,"12,450","-50","0.40","12,500","12,450","1,037,924","12,944,628,950","12,500","12,550","12,400","5,000",원(KRW),"676,000,000","8,416,200,000,000",
010050,우리종금,"703","2","0.29","703","702","1,383,188","968,575,969","705","706","696","500",원(KRW),"474,203,406","333,364,994,418",
006980,우성사료,"3,520","-35","0.98","3,525","3,520","162,945","574,366,610","3,560","3,590","3,470","500",원(KRW),"30,900,000","108,768,000,000",
017370,우신시스템,"3,875","-50","1.27","3,875","3,870","36,477","141,318,150","3,900","3,950","3,845","500",원(KRW),"18,275,228","70,816,508,500",
105840,우진,"6,570","-10","0.15","6,570","6,560","5,148","33,387,010","6,540","6,590","6,440","500",원(KRW),"17,360,000","114,055,200,000",
049800,우진플라임,"6,460","-440","6.38","6,460","6,450","186,065","1,201,354,310","6,770","7,040","6,270","500",원(KRW),"10,000,000","64,600,000,000",
016880,웅진,"2,745","-115","4.02","2,785","2,745","348,917","966,630,805","2,885","2,885","2,720","500",원(KRW),"60,070,918","164,894,669,910",
095720,웅진씽크빅,"9,740","170","1.78","9,760","9,740","83,548","813,916,330","9,570","9,800","9,570","500",원(KRW),"34,621,165","337,210,147,100",
103130,웅진에너지,"6,080","-310","4.85","6,080","6,070","559,704","3,424,374,450","6,400","6,470","5,950","5,000",원(KRW),"22,607,515","137,453,691,200",
005820,원림,"25,900","-50","0.19","25,900","25,700","372","9,641,750","25,950","26,150","25,650","5,000",원(KRW),"2,200,000","56,980,000,000",
008600,윌비스,"2,900","-55","1.86","2,905","2,900","1,000,399","2,893,580,140","2,985","2,985","2,840","1,000",원(KRW),"57,000,000","165,300,000,000",
033270,유나이티드제약,"17,650","-200","1.12","17,650","17,550","53,363","944,294,000","18,000","18,000","17,400","500",원(KRW),"16,207,322","286,059,233,300",
014830,유니드,"46,600","800","1.75","46,600","45,900","14,533","674,549,300","45,600","47,550","45,350","5,000",원(KRW),"8,889,843","414,266,683,800",
000910,유니온,"3,990","-50","1.24","4,025","3,990","20,056","80,686,740","4,065","4,080","3,985","500",원(KRW),"15,611,619","62,290,359,810",
011330,유니켐,"1,700","220","14.86","1,700","1,690","1,448,886","2,519,474,000","1,515","1,890","1,485","500",원(KRW),"50,980,259","86,666,440,300",
077500,유니퀘스트,"5,030","-70","1.37","5,030","5,000","56,556","283,800,255","5,100","5,120","4,980","500",원(KRW),"27,019,448","135,907,823,440",
002920,유성기업,"4,200","-10","0.24","4,200","4,195","21,836","91,526,125","4,200","4,225","4,130","500",원(KRW),"25,947,500","108,979,500,000",
000700,유수홀딩스,"6,260","-100","1.57","6,260","6,210","37,040","232,136,620","6,360","6,360","6,180","2,500",원(KRW),"26,041,812","163,021,743,120",
003470,유안타증권,"3,275","-40","1.21","3,280","3,275","278,652","918,521,435","3,315","3,325","3,270","5,000",원(KRW),"199,577,435","653,616,099,625",
003475,유안타증권우,"2,140","30","0.00","2,150","2,135","7,051","15,045,010","2,150","2,170","2,130","5,000",원(KRW),"12,912,212","27,632,133,680",
011690,유양디앤유,"3,360","110","3.38","3,360","3,355","313,539","1,034,614,075","3,250","3,360","3,220","500",원(KRW),"46,144,269","155,044,743,840",
072130,유엔젤,"5,810","-40","0.68","5,820","5,810","34,305","199,254,720","5,960","5,960","5,730","500",원(KRW),"13,195,454","76,665,587,740",
000220,유유제약,"10,250","-300","2.84","10,250","10,200","39,105","404,387,550","10,450","10,650","10,200","1,000",원(KRW),"6,161,406","63,154,411,500",
000225,유유제약1우,"6,720","30","0.45","6,720","6,710","10,924","59,461,090","6,690","6,800","6,600","1,000",원(KRW),"1,133,465","7,616,884,800",
000227,유유제약2우B,"13,050","30","0.00","13,050","13,000","85","1,109,800","13,100","13,200","13,050","1,000",원(KRW),"164,080","2,141,244,000",
001200,유진투자증권,"2,530","-25","0.98","2,535","2,530","133,111","337,705,950","2,560","2,565","2,530","5,000",원(KRW),"96,866,418","245,072,037,540",
000100,유한양행,"214,000","-38,500","15.25","214,000","213,500","277,398","60,250,063,500","232,000","243,500","209,000","5,000",원(KRW),"11,152,546","2,386,644,844,000",
000105,유한양행우,"154,500","-8,500","5.21","156,000","154,500","124","19,414,000","161,500","161,500","152,000","5,000",원(KRW),"236,188","36,491,046,000",
003460,유화증권,"15,800","-150","0.94","15,900","15,800","423","6,695,350","15,950","15,950","15,800","5,000",원(KRW),"11,340,483","179,179,631,400",
003465,유화증권우,"14,800","30","0.00","14,850","14,750","0","0","0","0","0","5,000",원(KRW),"3,495,285","51,730,218,000",
008730,율촌화학,"13,600","-100","0.73","13,600","13,550","6,208","84,973,950","13,650","13,800","13,600","500",원(KRW),"24,800,000","337,280,000,000",
008250,이건산업,"11,600","-100","0.85","11,700","11,600","41,345","481,514,250","11,600","11,750","11,550","5,000",원(KRW),"9,373,525","108,732,890,000",
025820,이구산업,"1,975","105","5.61","1,975","1,970","3,251,057","6,466,411,595","1,885","2,070","1,860","500",원(KRW),"33,442,000","66,047,950,000",
214320,이노션,"70,400","-300","0.42","70,400","70,300","21,549","1,516,952,500","71,200","71,200","69,800","500",원(KRW),"20,000,000","1,408,000,000,000",
139480,이마트,"164,500","-1,000","0.60","164,500","164,000","24,424","4,015,947,500","164,000","165,500","163,500","5,000",원(KRW),"27,875,819","4,585,572,225,500",
007660,이수페타시스,"4,245","45","1.07","4,270","4,245","111,725","474,514,815","4,180","4,295","4,170","1,000",원(KRW),"41,268,398","175,184,349,510",
005950,이수화학,"16,350","-550","3.25","16,400","16,350","100,560","1,637,420,450","16,900","16,950","16,100","5,000",원(KRW),"15,278,000","249,795,300,000",
015020,이스타코,"1,775","-75","4.05","1,775","1,770","878,196","1,579,249,490","1,850","1,870","1,740","500",원(KRW),"42,851,600","76,061,590,000",
093230,이아이디,"760","-8","1.04","760","759","225,706","171,330,301","773","775","749","200",원(KRW),"72,690,174","55,244,532,240",
074610,이엔쓰리,"2,570","-130","4.81","2,575","2,570","582,701","1,552,351,250","2,840","2,855","2,550","500",원(KRW),"16,579,318","42,608,847,260",
102460,이연제약,"26,500","-1,100","3.99","26,600","26,500","19,214","516,033,850","27,650","27,850","26,500","500",원(KRW),"12,900,000","341,850,000,000",
084680,이월드,"1,965","-70","3.44","1,965","1,955","277,756","543,034,530","2,040","2,040","1,920","1,000",원(KRW),"90,509,897","177,851,947,605",
000760,이화산업,"20,350","100","0.49","20,350","20,150","585","11,820,350","20,250","20,350","20,100","5,000",원(KRW),"2,800,000","56,980,000,000",
014990,인디에프,"2,970","-255","7.91","2,985","2,970","2,438,042","7,358,175,575","3,135","3,155","2,930","500",원(KRW),"58,932,995","175,030,995,150",
006490,인스코비,"2,060","-80","3.74","2,065","2,060","664,401","1,390,198,175","2,120","2,160","2,055","500",원(KRW),"81,471,366","167,831,013,960",
023800,인지컨트롤스,"5,050","30","0.00","5,060","5,050","8,283","41,934,430","5,060","5,100","5,050","500",원(KRW),"15,160,128","76,558,646,400",
034590,인천도시가스,"31,250","350","1.13","31,250","31,000","395","12,258,650","30,900","31,250","30,900","5,000",원(KRW),"4,374,754","136,711,062,500",
129260,인터지스,"3,365","-40","1.17","3,365","3,360","80,194","269,459,755","3,405","3,410","3,325","500",원(KRW),"29,742,762","100,084,394,130",
023810,인팩,"6,640","-100","1.48","6,640","6,620","6,503","43,174,760","6,730","6,730","6,600","500",원(KRW),"10,000,000","66,400,000,000",
249420,일동제약,"19,000","-700","3.55","19,100","19,000","41,140","786,533,600","19,800","19,800","18,900","1,000",원(KRW),"17,845,253","339,059,807,000",
000230,일동홀딩스,"27,900","-1,100","3.79","27,950","27,900","24,393","685,435,700","28,600","29,000","27,550","1,000",원(KRW),"7,222,812","201,516,454,800",
013360,일성건설,"9,540","-60","0.63","9,550","9,540","5,440","51,544,510","9,600","9,600","9,390","5,000",원(KRW),"5,340,364","50,947,072,560",
013367,일성건설2우B,"43,100","-100","0.23","43,100","43,000","2,446","102,249,600","44,200","44,200","40,900","5,000",원(KRW),"62,124","2,677,544,400",
003120,일성신약,"114,000","30","0.00","114,000","113,500","591","66,921,000","113,500","114,000","111,500","5,000",원(KRW),"2,660,000","303,240,000,000",
003200,일신방직,"131,500","2,000","1.54","131,500","131,000","1,143","149,344,000","129,000","132,000","128,500","5,000",원(KRW),"2,400,000","315,600,000,000",
007110,일신석재,"1,335","-85","5.99","1,340","1,335","1,816,548","2,478,529,300","1,405","1,410","1,335","500",원(KRW),"77,456,610","103,404,574,350",
007570,일양약품,"40,500","-1,850","4.37","40,500","40,450","111,346","4,549,662,550","41,650","42,300","40,250","2,500",원(KRW),"19,045,984","771,362,352,000",
007575,일양약품우,"24,600","-1,200","4.65","25,200","24,600","548","13,670,000","25,500","25,800","24,600","2,500",원(KRW),"445,080","10,948,968,000",
008500,일정실업,"30,300","-300","0.98","30,300","30,100","1,223","36,794,800","30,650","30,650","30,000","5,000",원(KRW),"1,200,000","36,360,000,000",
081000,일진다이아,"8,090","-20","0.25","8,100","8,090","18,204","146,663,150","8,100","8,150","7,980","1,000",원(KRW),"11,277,975","91,238,817,750",
020760,일진디스플,"4,380","-75","1.68","4,380","4,375","59,038","260,074,795","4,435","4,490","4,370","500",원(KRW),"28,314,440","124,017,247,200",
020150,일진머티리얼즈,"16,550","30","0.00","16,600","16,550","141,290","2,327,212,900","16,650","16,700","16,100","500",원(KRW),"39,200,000","648,760,000,000",
103590,일진전기,"4,840","-60","1.22","4,850","4,840","9,116","44,347,465","4,895","4,940","4,840","1,000",원(KRW),"37,080,390","179,469,087,600",
015860,일진홀딩스,"6,100","-80","1.29","6,120","6,100","147,204","904,979,050","6,180","6,240","6,100","1,000",원(KRW),"49,347,483","301,019,646,300",
226320,잇츠스킨,"47,800","-500","1.04","47,800","47,750","15,435","737,048,950","48,750","48,750","47,100","500",원(KRW),"17,471,300","835,128,140,000",
033240,자화전자,"14,900","-350","2.30","14,900","14,850","81,065","1,206,623,350","15,150","15,300","14,650","500",원(KRW),"17,900,000","266,710,000,000",
000950,전방,"36,600","-400","1.08","36,850","36,600","942","34,836,250","37,050","37,300","36,500","5,000",원(KRW),"1,680,000","61,488,000,000",
194370,제이에스코퍼레이션,"16,900","30","0.00","16,900","16,750","64,484","1,086,795,850","16,900","17,250","16,700","100",원(KRW),"13,157,051","222,354,161,900",
025620,제이준,"5,040","-250","4.73","5,060","5,040","394,899","2,024,172,010","5,180","5,270","5,040","100",원(KRW),"52,215,837","263,167,818,480",
030000,제일기획,"17,300","-100","0.57","17,300","17,250","534,541","9,294,609,850","17,600","17,650","17,150","200",원(KRW),"115,041,225","1,990,213,192,500",
002620,제일약품,"71,100","30","0.00","71,200","71,100","63,485","4,445,095,600","71,400","71,600","68,600","500",원(KRW),"14,850,000","1,055,835,000,000",
001560,제일연마,"6,480","-30","0.46","6,510","6,480","7,233","47,128,840","6,510","6,640","6,430","500",원(KRW),"10,000,000","64,800,000,000",
006220,제주은행,"7,890","-190","2.35","7,900","7,890","32,597","259,503,310","8,080","8,080","7,830","5,000",원(KRW),"22,128,774","174,596,026,860",
089590,제주항공,"31,100","-100","0.32","31,150","31,100","65,660","2,025,351,150","31,200","31,200","30,600","5,000",원(KRW),"25,965,758","807,535,073,800",
004910,조광페인트,"11,750","150","1.29","11,750","11,700","41,557","483,007,150","11,700","11,800","11,450","500",원(KRW),"12,800,000","150,400,000,000",
004700,조광피혁,"38,900","150","0.39","38,900","38,800","8,125","313,322,450","38,200","39,500","38,200","5,000",원(KRW),"6,649,138","258,651,468,200",
001550,조비,"13,350","-100","0.74","13,350","13,200","4,703","62,636,550","13,500","13,550","13,200","5,000",원(KRW),"4,391,637","58,628,353,950",
000480,조선내화,"91,500","800","0.88","91,400","90,400","136","12,383,700","90,400","92,600","90,400","5,000",원(KRW),"4,000,000","366,000,000,000",
120030,조선선재,"67,000","-400","0.59","67,100","67,000","1,351","90,235,200","67,400","68,000","66,000","500",원(KRW),"1,257,651","84,262,617,000",
018470,조일알미늄,"1,770","30","1.72","1,770","1,765","236,067","412,177,130","1,740","1,770","1,720","500",원(KRW),"69,600,000","123,192,000,000",
002600,조흥,"157,000","-500","0.32","155,500","154,000","20","3,114,500","157,500","159,000","154,000","5,000",원(KRW),"600,000","94,200,000,000",
185750,종근당,"90,600","-4,200","4.43","90,800","90,600","67,522","6,219,681,400","94,500","95,000","90,500","2,500",원(KRW),"9,409,050","852,459,930,000",
063160,종근당바이오,"23,200","-800","3.33","23,300","23,200","22,346","523,679,700","23,700","24,150","23,100","2,500",원(KRW),"5,229,489","121,324,144,800",
001630,종근당홀딩스,"66,300","-2,500","3.63","66,300","66,200","9,170","614,659,000","68,200","69,300","66,200","2,500",원(KRW),"5,009,861","332,153,784,300",
044380,주연테크,"1,370","-35","2.49","1,370","1,365","494,238","676,572,520","1,405","1,420","1,335","100",원(KRW),"57,185,711","78,344,424,070",
900050,중국원양자원,"1,525","25","1.67","1,530","1,525","684,953","1,027,367,780","1,500","1,550","1,460","0",홍콩달러(HKD),"97,859,369","149,235,537,725",
013870,지엠비코리아,"4,830","-25","0.51","4,830","4,825","13,709","66,221,055","4,845","4,905","4,820","500",원(KRW),"19,072,280","92,119,112,400",
071320,지역난방공사,"68,500","-300","0.44","68,600","68,500","4,797","327,896,000","69,500","69,500","68,000","5,000",원(KRW),"11,578,744","793,143,964,000",
010580,지코,"782","-19","2.37","786","782","107,007","84,206,194","796","799","782","500",원(KRW),"27,712,680","21,671,315,760",
035000,지투알,"8,010","-40","0.50","8,010","7,940","7,617","60,817,230","8,070","8,070","7,920","1,000",원(KRW),"16,567,409","132,704,946,090",
088790,진도,"6,560","10","0.15","6,560","6,410","15,126","98,399,220","6,560","6,610","6,400","500",원(KRW),"12,447,744","81,657,200,640",
003780,진양산업,"4,480","100","2.28","4,480","4,475","92,529","410,728,030","4,410","4,500","4,350","500",원(KRW),"13,000,000","58,240,000,000",
010640,진양폴리,"2,300","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"10,000,000","23,000,000,000",
100250,진양홀딩스,"3,500","-20","0.57","3,515","3,500","50,571","177,142,895","3,500","3,545","3,495","500",원(KRW),"55,895,292","195,633,522,000",
051630,진양화학,"4,615","155","3.48","4,620","4,615","82,561","373,177,465","4,490","4,615","4,400","500",원(KRW),"12,000,000","55,380,000,000",
011000,진원생명과학,"11,350","-200","1.73","11,350","11,300","57,162","649,250,550","11,450","11,550","11,250","1,000",원(KRW),"16,137,863","183,164,745,050",
002780,진흥기업,"1,805","-25","1.37","1,805","1,800","24,326","43,403,105","1,835","1,835","1,770","500",원(KRW),"152,562,189","275,374,751,145",
002787,진흥기업2우B,"8,000","-150","1.84","8,050","8,000","19,181","156,094,920","8,170","8,460","7,950","500",원(KRW),"294,808","2,358,464,000",
